OBJECTID,SETTLEMENT,REG_NAME,DIST_NAME,X,Y,house_count,shape name
6999,Buluo-roobay,Bay,Baydhaba,43.4331,2.95056,65,BAIDOA
3639,Kerow-malaaq,Bay,Baydhaba,43.4773,3.28633,65,BAIDOA
3835,Eddow-maadow,Bay,Baydhaba,43.49705132,3.061776031,65,BAIDOA
4142,Boorow,Bay,Baydhaba,43.8324,3.62894,64,BAIDOA
7026,Wabelida /sormadari,Bay,Baydhaba,43.51204,2.97105,64,BAIDOA
3792,Banbusul,Bay,Baydhaba,43.58348768,3.558174596,64,BERDALE
3641,Wariri,Bay,Baydhaba,43.4047,3.1168,64,BAIDOA
7063,Dhukuy,Bay,Baydhaba,43.48157,2.99506,64,BAIDOA
3535,Goof-mareer yerey,Bay,Baydhaba,43.5032,3.23709,63,BAIDOA
3773,Buulo jadiid,Bay,Baydhaba,43.74929,3.65059,62,BAIDOA
7067,Rakala,Bay,Baydhaba,43.3511,2.99592,62,BAIDOA
3802,Maanyafuul,Bay,Baydhaba,43.96841,3.23059,62,BAIDOA
6977,Buulo tugeerey,Bay,Baydhaba,43.42906,2.92587,62,BAIDOA
3688,Adey garaar,Bay,Baydhaba,43.4462,3.09915,62,BAIDOA
3805,Garas-goof,Bay,Baydhaba,43.5682,3.14901,61,BAIDOA
3745,Hariir dheere,Bay,Baydhaba,43.51613,3.35154,61,BAIDOA
3447,Caasha farta/tukow,Bay,Baydhaba,43.5693,3.26736,61,BAIDOA
4015,Daroow,Bay,Baydhaba,43.15213,3.32557,61,BERDALE
3649,Shal-karsanoy,Bay,Baydhaba,43.44419,3.09198,61,BAIDOA
3475,Galoolow/maadow geedow,Bay,Baydhaba,43.5819,3.31003,61,BAIDOA
3478,Balmadi bashiir,Bay,Baydhaba,43.537,3.27494,61,BAIDOA
3487,Goof-cadey,Bay,Baydhaba,43.5285,3.28173,61,BAIDOA
3912,Buulo-fur,Bay,Baydhaba,43.94814,3.05919,61,BAIDOA
3791,Suunteylli,Bay,Baydhaba,43.5554,3.46665,60,BERDALE
3800,Bal-mada,Bay,Baydhaba,43.57993,3.53651,60,BERDALE
6871,Buulo nurow,Bay,Baydhaba,43.31183,2.8054,60,BAIDOA
3506,Buulo-jidow(tugeere yarey,Bay,Baydhaba,43.4613,3.2884,59,BAIDOA
3445,Qorontoole,Bay,Baydhaba,43.60088,3.26678,59,BAIDOA
3806,Laan dambal,Bay,Baydhaba,43.58408,3.1525,58,BAIDOA
3495,Edin madoobe,Bay,Baydhaba,43.5634,3.27875,58,BAIDOA
4143,Garas dhere,Bay,Baydhaba,43.82818,3.66512,57,BAIDOA
3493,Waryerow -(wajel),Bay,Baydhaba,43.5773,3.27148,57,BAIDOA
6945,Guuliti,Bay,Baydhaba,43.40951,2.88897,57,BAIDOA
6952,Haarlo(kormari),Bay,Baydhaba,43.45,2.89495,56,BAIDOA
3917,Biilile,Bay,Baydhaba,43.27441,3.32884,56,BERDALE
3432,War buurshe,Bay,Baydhaba,43.57201,3.24814,56,BAIDOA
6991,Cali irib,Bay,Baydhaba,43.3969,2.94267,55,BAIDOA
3537,Buulo fuurka,Bay,Baydhaba,43.5141,3.2374,55,BAIDOA
3519,Buulo aaran,Bay,Baydhaba,43.39846,3.19855,55,BAIDOA
3500,Buulogaras,Bay,Baydhaba,43.4003,3.30222,55,BAIDOA
3590,Buulo kushug/dhato,Bay,Baydhaba,43.4747,3.15664,55,BAIDOA
3454,Baray-baray,Bay,Baydhaba,43.3869,3.30956,55,BERDALE
7070,Huburka,Bay,Baydhaba,43.53197,3.00116,54,BAIDOA
7068,Maguurta,Bay,Baydhaba,43.45845,2.99609,54,BAIDOA
3621,Hobiyoow,Bay,Baydhaba,43.5005,3.13591,54,BAIDOA
7042,Bogon gooy,Bay,Baydhaba,43.5018,2.98166,54,BAIDOA
3772,Buulo matiili,Bay,Baydhaba,43.5102,3.30073,54,BAIDOA
3499,Qeedey,Bay,Baydhaba,43.4858,3.34212,54,BAIDOA
3576,Waraabiyaage,Bay,Baydhaba,43.49638,3.0629,53,BAIDOA
3610,Gedisoy,Bay,Baydhaba,43.50927,3.12282,53,BAIDOA
3990,Cali baadi,Bay,Baydhaba,43.13467,3.40838,53,BERDALE
3951,Reydabaale,Bay,Baydhaba,43.1107,3.08227,52,BERDALE
3486,Buulo siidow,Bay,Baydhaba,43.5876,3.28833,52,BAIDOA
7025,Buulo duuf,Bay,Baydhaba,43.43704,2.97048,52,BAIDOA
7018,Barakaay,Bay,Baydhaba,43.40238,2.96634,52,BAIDOA
6948,Buulo garas,Bay,Baydhaba,43.38357,2.89089,51,BAIDOA
3441,Dugsiilow,Bay,Baydhaba,43.56118,3.238,51,BAIDOA
3581,Jidow,Bay,Baydhaba,43.47853,3.10103,51,BAIDOA
6867,Buulo caliyow aden,Bay,Baydhaba,43.2632,2.8032,51,BAIDOA
3511,Buulo holla,Bay,Baydhaba,43.4687,3.29801,50,BAIDOA
10532,Lowi gaduud,Bay,Baydhaba,43.69124,2.95117,50,BAIDOA
3591,Kanaafi,Bay,Baydhaba,43.4634,3.13884,50,BAIDOA
10662,Kuunyi,Bay,Baydhaba,43.81613,3.035125405,49,BAIDOA
3597,Karkarka,Bay,Baydhaba,43.4703,3.1282,49,BAIDOA
3589,Buulo-ibdow,Bay,Baydhaba,43.4714,3.13358,49,BAIDOA
3991,Buulo bilan/humbowi,Bay,Baydhaba,43.17408,3.41171,48,BERDALE
3462,Bulo-bisiq,Bay,Baydhaba,43.43712,3.34552,48,BAIDOA
3600,Jirow,Bay,Baydhaba,43.4517,3.14282,48,BAIDOA
3666,Miidey,Bay,Baydhaba,43.5289,3.3962,48,BAIDOA
6959,Shaal-oodoy,Bay,Baydhaba,43.3747,2.90043,47,BAIDOA
3588,Kabarka,Bay,Baydhaba,43.4646,3.12773,47,BAIDOA
3592,Maaranka,Bay,Baydhaba,43.4632,3.14515,47,BAIDOA
3794,Lowi-gondoob,Bay,Baydhaba,43.53059,3.53192,47,BERDALE
3543,Buulo-xaydar,Bay,Baydhaba,43.5392,3.22158,47,BAIDOA
3686,Balow,Bay,Baydhaba,43.4497,3.08837,47,BAIDOA
10495,Goloolle,Bay,Baydhaba,43.6917,2.929,47,BAIDOA
3603,Ligsoy,Bay,Baydhaba,43.4704,3.14254,46,BAIDOA
10572,Murmurka,Bay,Baydhaba,43.69311,2.97414,46,BAIDOA
3451,Laanti-garaska,Bay,Baydhaba,43.43159,3.3021,46,BAIDOA
3619,Aaqoosh,Bay,Baydhaba,43.522,3.1385,46,BAIDOA
3684,Kobonle,Bay,Baydhaba,43.43301,3.10363,45,BAIDOA
3538,Goof-mareere weyn,Bay,Baydhaba,43.4913,3.23801,45,BAIDOA
3563,Makiinay mogow,Bay,Baydhaba,43.4504,3.31477,45,BAIDOA
3476,War yuuble,Bay,Baydhaba,43.6139,3.3071,45,BAIDOA
3551,Kora mari,Bay,Baydhaba,43.62884,3.31591,44,BAIDOA
3562,Gaas sagaare,Bay,Baydhaba,43.4574,3.31174,44,BAIDOA
7074,Filfilka,Bay,Baydhaba,43.26732,3.00906,44,BAIDOA
7054,Buulo barako,Bay,Baydhaba,43.49613,2.99134,44,BAIDOA
3785,Huddi gamaas,Bay,Baydhaba,43.45576,3.33058,44,BAIDOA
3987,Bagdaad,Bay,Baydhaba,43.1886,3.40028,44,BERDALE
3862,Oore,Bay,Baydhaba,43.37076,3.13312,44,BAIDOA
4000,Qoon-dhalow,Bay,Baydhaba,43.2674,3.22138,44,BERDALE
3510,Islawareeg,Bay,Baydhaba,43.478,3.27934,43,BAIDOA
6970,Makiiney aliyow-marayle,Bay,Baydhaba,43.349,2.91542,43,BAIDOA
3594,Irinti weyn,Bay,Baydhaba,43.4691,3.18282,43,BAIDOA
7016,War-cadoy,Bay,Baydhaba,43.39094,2.96502,43,BAIDOA
3712,Dubi gas,Bay,Baydhaba,43.49606,3.38531,43,BAIDOA
3453,Yaqaay,Bay,Baydhaba,43.42026,3.30536,42,BAIDOA
3984,Iskoriis,Bay,Baydhaba,43.17507,3.30971,42,BERDALE
3675,Gaal weel,Bay,Baydhaba,43.4467,3.12953,42,BAIDOA
3480,Buulo kathil,Bay,Baydhaba,43.5497,3.26724,41,BAIDOA
3494,Golmalable,Bay,Baydhaba,43.5212,3.31876,41,BAIDOA
7075,Lowiley,Bay,Baydhaba,43.51119,3.0091,41,BAIDOA
3833,Kobi goodi,Bay,Baydhaba,43.5759,3.14795,41,BAIDOA
3681,Wargarasle mudumeed,Bay,Baydhaba,43.43157,3.07796,41,BAIDOA
3841,Hebedow,Bay,Baydhaba,43.5078,3.19614,41,BAIDOA
6878,Reydabaale,Bay,Baydhaba,43.30639,2.81353,41,BAIDOA
3743,Korar,Bay,Baydhaba,43.50794,3.37224,40,BAIDOA
3450,Buulo gudoow,Bay,Baydhaba,43.44561,3.29958,40,BAIDOA
3664,Dakanne,Bay,Baydhaba,43.4031,3.31383,40,BAIDOA
6956,War jinay,Bay,Baydhaba,43.40471,2.89783,40,BAIDOA
6984,Asa -kaay,Bay,Baydhaba,43.39706,2.93237,40,BAIDOA
6958,Kidhikooy,Bay,Baydhaba,43.39346,2.8991,40,BAIDOA
3530,Weelkaa,Bay,Baydhaba,43.5409,3.23702,40,BAIDOA
3460,Gelgelow,Bay,Baydhaba,43.3987,3.35494,40,BAIDOA
3741,Balan baale,Bay,Baydhaba,43.85161,3.53803,40,BAIDOA
3707,Galoole,Bay,Baydhaba,43.80567,3.59264,39,BAIDOA
3614,Salag,Bay,Baydhaba,43.7249,3.11453,38,BAIDOA
3808,Lafaale,Bay,Baydhaba,43.58434,3.14526,38,BAIDOA
3923,Shiidalow,Bay,Baydhaba,43.32213,3.30578,38,BERDALE
3534,Buulo qaran,Bay,Baydhaba,43.5223,3.25169,38,BAIDOA
3817,Habare,Bay,Baydhaba,43.52175735,3.131472646,36,BAIDOA
3458,Dabadabay,Bay,Baydhaba,43.41201,3.32855,36,BAIDOA
3566,Ceel-dhun (adeegow),Bay,Baydhaba,43.25189,3.24187,36,BERDALE
4025,Durow,Bay,Baydhaba,43.97918,3.90888,36,HUDUR
3711,Iilile,Bay,Baydhaba,43.72703,3.7152,36,BAIDOA
3676,Buulo garas,Bay,Baydhaba,43.45851,3.09858,36,BAIDOA
3444,Buulo-aduunyo,Bay,Baydhaba,43.6003,3.25869,36,BAIDOA
4016,Isduugdi,Bay,Baydhaba,43.1555,3.31657,35,BERDALE
4022,Fajiitoole,Bay,Baydhaba,43.97115,3.87334,35,HUDUR
6964,Jameeco/raydabayle,Bay,Baydhaba,43.37157,2.90582,35,BAIDOA
3922,Shini-maal,Bay,Baydhaba,43.37733,3.29092,35,BERDALE
3859,Berahnooy,Bay,Baydhaba,43.39007,3.09173,35,BAIDOA
3971,Ideeda,Bay,Baydhaba,43.17579,3.11766,34,BERDALE
3564,Buulo qidan,Bay,Baydhaba,43.27049,3.20528,34,BERDALE
7003,Diinle,Bay,Baydhaba,43.4097,2.9556,34,BAIDOA
3678,Kuullaw,Bay,Baydhaba,43.4227,3.09591,34,BAIDOA
3587,Iskiri,Bay,Baydhaba,43.48732,3.15335,33,BAIDOA
3994,Roobay,Bay,Baydhaba,43.1982,3.41599,33,BERDALE
6821,Qasaaley(ees-mindile),Bay,Baydhaba,43.22901,2.75414,33,BAIDOA
3842,Matuutow,Bay,Baydhaba,43.4399,3.1922,32,BAIDOA
7057,Gebboy yerey,Bay,Baydhaba,43.43748,2.99201,32,BAIDOA
3742,Midhowey/dudumay,Bay,Baydhaba,43.85519,3.60583,32,BAIDOA
3819,Ubur-waraabow/beer-aw-maa,Bay,Baydhaba,43.4489,3.06601,32,BAIDOA
3986,Shawki,Bay,Baydhaba,43.19546,3.3849,32,BERDALE
7014,Owli,Bay,Baydhaba,43.4259,2.96132,32,BAIDOA
3578,Fanqalka,Bay,Baydhaba,43.48387,3.08397,31,BAIDOA
3899,Buulo gafay,Bay,Baydhaba,43.89701,3.05438,31,BAIDOA
6973,Xasinow aamin,Bay,Baydhaba,43.3482,2.91975,31,BAIDOA
3528,Buulo warta,Bay,Baydhaba,43.5194,3.23803,31,BAIDOA
3525,Gumurow,Bay,Baydhaba,43.5413,3.24952,31,BAIDOA
7021,Kaamire/emed xuseen,Bay,Baydhaba,43.41842,2.96891,31,BAIDOA
4024,Faratiyow,Bay,Baydhaba,43.96197,3.87644,31,HUDUR
7001,Duurey,Bay,Baydhaba,43.4108,2.95183,31,BAIDOA
3970,Qasaalow,Bay,Baydhaba,43.1541,3.31229,31,BERDALE
3846,Buulo daahir,Bay,Baydhaba,43.47044,3.16636,31,BAIDOA
3625,Oroshi,Bay,Baydhaba,43.49721,3.13784,31,BAIDOA
3488,Warumur,Bay,Baydhaba,43.531,3.26715,30,BAIDOA
3455,Isguulata,Bay,Baydhaba,43.39534,3.30545,30,BERDALE
4018,Dhursheele,Bay,Baydhaba,43.13076,3.34237,30,BERDALE
7029,Waa-beled,Bay,Baydhaba,43.511,2.97299,30,BAIDOA
3689,Garas-god,Bay,Baydhaba,43.47436,3.06833,30,BAIDOA
3611,Galey-galey,Bay,Baydhaba,43.4413,3.15759,30,BAIDOA
3778,Meleglow,Bay,Baydhaba,43.79343,3.62197,29,BAIDOA
3459,Ideed-geri,Bay,Baydhaba,43.39445,3.35111,29,BERDALE
3807,Dugsiilow,Bay,Baydhaba,43.48446,3.14202,29,BAIDOA
3920,Af-wiini,Bay,Baydhaba,43.36922,3.35714,29,BERDALE
4003,Iinkuuri,Bay,Baydhaba,43.16043,3.13355,29,BERDALE
3787,Goofka,Bay,Baydhaba,43.87304,3.55335,29,BAIDOA
3623,Buulo-dhatoo,Bay,Baydhaba,43.4956,3.13059,29,BAIDOA
3662,Buulo sokor,Bay,Baydhaba,43.4437,3.2286,29,BAIDOA
3440,Buulo ismaciil macallim,Bay,Baydhaba,43.57089,3.23554,29,BAIDOA
6857,Buulo gomar,Bay,Baydhaba,43.33354,2.79419,29,BAIDOA
4419,Balmaadi,Bay,Baydhaba,43.58397768,3.555676162,29,BERDALE
3540,Godobay,Bay,Baydhaba,43.5231,3.23528,28,BAIDOA
3618,Bukur,Bay,Baydhaba,43.52115662,3.12298,28,BAIDOA
3595,Buulo goldhow,Bay,Baydhaba,43.517,3.10589,28,BAIDOA
3796,Buulo-jinni,Bay,Baydhaba,43.56185,3.41287,28,BAIDOA
7007,Jidow,Bay,Baydhaba,43.3633,2.95824,28,BAIDOA
10428,Mehey,Bay,Baydhaba,43.75807,2.88982,28,BAIDOA
3959,Buulo isaq,Bay,Baydhaba,43.1589,3.08531,28,BERDALE
3825,Dugow-dugow,Bay,Baydhaba,43.5314,3.13873,27,BAIDOA
7065,Buulo gaduude-dhunte,Bay,Baydhaba,43.18925,2.99551,26,BAIDOA
3928,Geboooy,Bay,Baydhaba,43.30192,3.32186,26,BERDALE
4415,Mugi-aarow,Bay,Baydhaba,43.55163,3.5855,26,BERDALE
3874,Baidoa/bardaale/laanta 6a,Bay,Baydhaba,43.39925,3.07353,26,BAIDOA
3845,War-yeroy,Bay,Baydhaba,43.44781,3.1805,25,BAIDOA
7094,Buulo adow,Bay,Baydhaba,43.40763,3.02251,25,BAIDOA
3477,Caasha farto,Bay,Baydhaba,43.34069,3.16497,25,BAIDOA
3721,Edow,Bay,Baydhaba,43.77851,3.55396,25,BAIDOA
7002,Gedisoy,Bay,Baydhaba,43.4456,2.95332,24,BAIDOA
6926,Macalin abshir,Bay,Baydhaba,43.41038,2.86919,23,BAIDOA
3474,Awxasan mad,Bay,Baydhaba,43.3487,3.20331,23,BERDALE
3891,Baidoa/bardaale/laanta 3a,Bay,Baydhaba,43.39389,3.06958,23,BAIDOA
6978,Makiiney,Bay,Baydhaba,43.38323,2.92614,23,BAIDOA
7108,Jidow,Bay,Baydhaba,43.39054,3.03019,23,BAIDOA
3586,Iriroog yarey,Bay,Baydhaba,43.4997,3.14256,23,BAIDOA
3672,Abag balow,Bay,Baydhaba,43.39706,3.11291,22,BAIDOA
3703,Oboy-caasha,Bay,Baydhaba,43.45348,3.44219,22,BERDALE
3509,Buulo fiidow,Bay,Baydhaba,43.4544,3.2955,22,BAIDOA
3508,Mathanle,Bay,Baydhaba,43.4445,3.29669,22,BAIDOA
6986,Kiinje,Bay,Baydhaba,43.3612,2.93903,21,BAIDOA
3539,Buulo mad-baadhil,Bay,Baydhaba,43.52,3.22782,21,BAIDOA
3626,Hagarow,Bay,Baydhaba,43.5119,3.14145,21,BAIDOA
3598,Deebli,Bay,Baydhaba,43.47872,3.15074,21,BAIDOA
6987,Buulo biyooley,Bay,Baydhaba,43.38787,2.94135,20,BAIDOA
3546,Goof-addi,Bay,Baydhaba,43.5608,3.23398,20,BAIDOA
3602,Buulo-asharaaf,Bay,Baydhaba,43.44104,3.14956,20,BAIDOA
3816,Buulo-fur/berdi hidqoole,Bay,Baydhaba,43.57704,3.14393,20,BAIDOA
3822,Buulo soofi,Bay,Baydhaba,43.5477,3.12015,20,BAIDOA
7060,Buulo gardhale,Bay,Baydhaba,43.51875,2.99362,19,BAIDOA
3585,Maadan leedi,Bay,Baydhaba,43.4357,3.15128,19,BAIDOA
6979,Dhirta,Bay,Baydhaba,43.3797,2.92726,19,BAIDOA
3815,Ayooley,Bay,Baydhaba,43.54222,3.1356,19,BAIDOA
3982,Aboore,Bay,Baydhaba,43.13237,3.09107,19,BERDALE
3692,Kaayow,Bay,Baydhaba,43.46725,3.08355,19,BAIDOA
3809,Shonqolow,Bay,Baydhaba,43.55287,3.1428,19,BAIDOA
3811,Danjere,Bay,Baydhaba,43.5301,3.12977,19,BAIDOA
3524,Enjegen,Bay,Baydhaba,43.5275,3.2341,18,BAIDOA
3552,Kulunka,Bay,Baydhaba,43.39159,3.21029,18,BAIDOA
6994,Dereersin,Bay,Baydhaba,43.37467,2.94422,18,BAIDOA
3645,Kaayow,Bay,Baydhaba,43.38329,3.1173,18,BAIDOA
3624,Awees(buulo-bogod),Bay,Baydhaba,43.4913,3.12696,18,BAIDOA
7022,Jafay,Bay,Baydhaba,43.41293,2.96928,17,BAIDOA
3612,Dedbanley,Bay,Baydhaba,43.4291,3.15097,17,BAIDOA
3654,Buulo-bisiq,Bay,Baydhaba,43.46163,3.09591,17,BAIDOA
3814,Weekiyi,Bay,Baydhaba,43.78281,3.17162,17,BAIDOA
3579,Buulo-galole,Bay,Baydhaba,43.38242,3.0687,17,BAIDOA
3709,Madi-sagaari,Bay,Baydhaba,43.71599,3.66692,16,BAIDOA
6997,Buulo-tarniil,Bay,Baydhaba,43.3781,2.94985,16,BAIDOA
6996,Mindiile dumi,Bay,Baydhaba,43.3555,2.94819,16,BAIDOA
3436,Garmagal,Bay,Baydhaba,43.53486,3.258,16,BAIDOA
10473,Raydable,Bay,Baydhaba,43.70534,2.92082,16,BAIDOA
7009,War-isaaq,Bay,Baydhaba,43.4295,2.95832,16,BAIDOA
7053,Kayuugey,Bay,Baydhaba,43.37871,2.99024,16,BAIDOA
4386,Lafaale,Bay,Baydhaba,43.1646,3.58941,16,BERDALE
3988,Qasale/bilal oomane,Bay,Baydhaba,43.1878,3.37561,16,BERDALE
3812,Goobroon,Bay,Baydhaba,43.56007,3.15349,15,BAIDOA
3606,Kidikoy,Bay,Baydhaba,43.46534,3.12754,15,BAIDOA
3831,Barisoole,Bay,Baydhaba,43.5292,3.1439,15,BAIDOA
3730,Dhubudka,Bay,Baydhaba,43.5165,3.40871,15,BAIDOA
3705,Eedin faay,Bay,Baydhaba,43.80105,3.59976,15,BAIDOA
3655,Bilaan,Bay,Baydhaba,43.46604,3.09118,15,BAIDOA
3433,Uurtaale,Bay,Baydhaba,43.55039,3.24976,15,BAIDOA
7039,Buulo kuusey,Bay,Baydhaba,43.46256,2.97995,15,BAIDOA
3635,Eeq,Bay,Baydhaba,43.4786,3.35,14,BAIDOA
3910,Aaminow,Bay,Baydhaba,43.95183,3.06654,14,BAIDOA
3844,War  issaaq,Bay,Baydhaba,43.4463,3.16732,14,BAIDOA
3706,Boqolka,Bay,Baydhaba,43.46211,3.41539,14,BAIDOA
10669,Kuunyo omin,Bay,Baydhaba,43.92624,3.04301,14,BAIDOA
3963,Kormari,Bay,Baydhaba,43.12869,3.09012,13,BERDALE
7027,Dhato,Bay,Baydhaba,43.456,2.97195,13,BAIDOA
3656,Wabiyow,Bay,Baydhaba,43.46436,3.07685,13,BAIDOA
3502,Aarag,Bay,Baydhaba,43.4664,3.27682,13,BAIDOA
3439,Gubudi,Bay,Baydhaba,43.57376,3.23718,13,BAIDOA
3876,Baidoa/bardaale/laanta 5a,Bay,Baydhaba,43.3937,3.0721,13,BAIDOA
6838,Buulo-fuur xassan buule,Bay,Baydhaba,43.31653,2.77503,13,BAIDOA
7036,Wariiri,Bay,Baydhaba,43.37631,2.97815,12,BAIDOA
3934,Kob edooy,Bay,Baydhaba,43.28851,3.31846,12,BERDALE
3634,Makaada,Bay,Baydhaba,43.5297,3.1087,12,BAIDOA
3630,Buulo -dulun,Bay,Baydhaba,43.5157,3.51,12,BERDALE
3960,Dhayba,Bay,Baydhaba,43.10781,3.08262,12,BERDALE
3701,Balan-baale,Bay,Baydhaba,43.45712,3.31737,12,BAIDOA
3685,Gasar,Bay,Baydhaba,43.4287,3.10607,12,BAIDOA
3964,Qudi-qodeen,Bay,Baydhaba,43.1434,3.17718,12,BERDALE
3673,Goomole,Bay,Baydhaba,43.40278,3.11078,12,BAIDOA
3875,Baidoa/horseed/laanta 6aa,Bay,Baydhaba,43.39371,3.07322,12,BAIDOA
3604,Iri-werki,Bay,Baydhaba,43.42648,3.15492,11,BAIDOA
3810,Balash,Bay,Baydhaba,43.58432,3.15045,11,BAIDOA
4390,Gubud sagaar,Bay,Baydhaba,43.28015,3.56663,11,BERDALE
10478,Irwerka,Bay,Baydhaba,43.70419,2.92294,11,BAIDOA
7000,Malalaaylle,Bay,Baydhaba,43.37901,2.95125,11,BAIDOA
3646,Kurtumaale,Bay,Baydhaba,43.2637,3.06542,11,BAIDOA
3719,Ban-bara,Bay,Baydhaba,43.80267,3.54567,11,BAIDOA
3632,Gareeri xassan aden,Bay,Baydhaba,43.5138,3.3553,11,BAIDOA
4418,Shiidle busul,Bay,Baydhaba,43.57928,3.52633,11,BERDALE
3647,Bakale,Bay,Baydhaba,43.2504,3.05501,10,BAIDOA
6887,Buulo-rama,Bay,Baydhaba,43.30671,2.8219,10,BAIDOA
3518,Qasalow,Bay,Baydhaba,43.41278,3.20631,10,BAIDOA
4002,Buulo-umurow,Bay,Baydhaba,43.2983,3.19818,10,BERDALE
3650,Danoolow/bowka,Bay,Baydhaba,43.4153,3.14293,10,BAIDOA
6947,Riikoy,Bay,Baydhaba,43.4091,2.88925,10,BAIDOA
3527,Buule garaw,Bay,Baydhaba,43.5276,3.24075,10,BAIDOA
3523,Garfiile,Bay,Baydhaba,43.52827397,3.233398677,10,BAIDOA
7146,Bolowka,Bay,Baydhaba,43.4458,3.0522,10,BAIDOA
3974,Amalka,Bay,Baydhaba,43.13243,3.08621,9,BERDALE
3736,Hasli,Bay,Baydhaba,43.31434,3.24591,9,BERDALE
3549,Dulunka,Bay,Baydhaba,43.37355,3.17539,9,BAIDOA
3865,Daanjeri,Bay,Baydhaba,43.36788,3.06776,8,BAIDOA
3827,Qurun-low,Bay,Baydhaba,43.601,3.11139,8,BAIDOA
3710,Alla qabe,Bay,Baydhaba,43.46716,3.44227,8,BERDALE
3570,Kormari,Bay,Baydhaba,43.3587,3.1141,7,BAIDOA
7071,Goboy weyn,Bay,Baydhaba,43.43558,3.00159,7,BAIDOA
6985,Lawilay,Bay,Baydhaba,43.3676,2.93477,7,BAIDOA
3671,Raaxoole,Bay,Baydhaba,43.39182,3.10917,7,BAIDOA
3434,Haanta,Bay,Baydhaba,43.56877,3.2466,6,BAIDOA
3461,Hubur/hanfarow,Bay,Baydhaba,43.4193,3.34393,6,BAIDOA
3529,Buule isaaq norow,Bay,Baydhaba,43.5256,3.23985,6,BAIDOA
3739,Futug,Bay,Baydhaba,43.51751,3.3493,6,BAIDOA
3738,Moolmad wein/udule,Bay,Baydhaba,43.83963,3.54128,6,BAIDOA
3717,Buri,Bay,Baydhaba,43.76422,3.70777,6,BAIDOA
7147,Gaal-yarow,Bay,Baydhaba,43.31553,3.05303,6,BAIDOA
3774,Henqeri,Bay,Baydhaba,43.74821,3.67371,6,BAIDOA
6724,Ceel-goof,Bay,Baydhaba,43.40711,2.54523,6,BAIDOA
6742,Shamiti,Bay,Baydhaba,43.2607,2.56881,6,BAIDOA
4387,Dhul-same,Bay,Baydhaba,43.18282,3.52291,6,BERDALE
3596,Buulo-salaama,Bay,Baydhaba,43.43623,3.15531,5,BAIDOA
7013,Mayta,Bay,Baydhaba,43.35665,2.96093,5,BAIDOA
3861,Boonka,Bay,Baydhaba,43.37941,3.09317,5,BAIDOA
3716,Gebley boqolka,Bay,Baydhaba,43.76739,3.70351,5,BAIDOA
3921,Guunse,Bay,Baydhaba,43.32714,3.32166,5,BERDALE
3998,Booti-yey,Bay,Baydhaba,43.2724,3.22814,5,BERDALE
6749,Ideedli,Bay,Baydhaba,43.44131,2.58187,5,BAIDOA
7135,Mar-mardoole,Bay,Baydhaba,43.24831,3.04746,5,BAIDOA
3931,Buulo tubako,Bay,Baydhaba,43.28872,3.36312,5,BERDALE
3985,Baagey asharaaf,Bay,Baydhaba,43.19136,3.16526,4,BERDALE
7048,Buulo nuuney,Bay,Baydhaba,43.43811,2.98676,4,BAIDOA
7097,Deynunay(main village),Bay,Baydhaba,43.47879,3.02313,4,BAIDOA
7132,Gawti,Bay,Baydhaba,43.31678,3.04578,4,BAIDOA
10535,Aleemi,Bay,Baydhaba,43.80986,2.95258,4,BAIDOA
3799,Shiidlli,Bay,Baydhaba,43.5605,3.5208,4,BERDALE
3823,Baadi-eddi,Bay,Baydhaba,43.34867,3.0831,4,BAIDOA
3471,Buulo jadiid,Bay,Baydhaba,43.38179,3.18302,3,BAIDOA
3644,Ir-wer,Bay,Baydhaba,43.4346,3.11822,3,BAIDOA
4009,Buulo batuulo,Bay,Baydhaba,43.32849,3.20923,3,BERDALE
3868,Madi -eriin,Bay,Baydhaba,43.83138,3.17038,3,BAIDOA
3497,Burgaab,Bay,Baydhaba,43.4901,3.32588,3,BAIDOA
3651,Gumurow,Bay,Baydhaba,43.26287,3.05755,3,BAIDOA
3490,Afar yaaq,Bay,Baydhaba,43.32538,3.16754,3,BERDALE
3890,Baidoa/hawl wadaag/laanta,Bay,Baydhaba,43.54367,3.11651,3,BAIDOA
3550,Galool rumi,Bay,Baydhaba,43.38249,3.20225,3,BAIDOA
4004,Korman,Bay,Baydhaba,43.17642,3.11543,3,BERDALE
4028,Dhujiilow,Bay,Baydhaba,43.98124,3.89579,3,HUDUR
4064,Bonta furoy,Bay,Baydhaba,43.97902,3.87909,3,HUDUR
3532,Awle,Bay,Baydhaba,43.32746,3.14002,3,BAIDOA
3783,Mareegi,Bay,Baydhaba,43.74551,3.55288,3,BAIDOA
3798,Abagsan hareeri,Bay,Baydhaba,43.54828,3.49696,3,BERDALE
3638,Isgooy,Bay,Baydhaba,43.4282,3.3529,3,BAIDOA
10466,Buulo mandero,Bay,Baydhaba,43.70339,2.91661,3,BAIDOA
7121,Abrano,Bay,Baydhaba,43.13203,3.03833,3,BERDALE
6722,Kuunyomegentole,Bay,Baydhaba,43.42546,2.543,3,BAIDOA
7080,Abdurug,Bay,Baydhaba,43.29223,3.01236,3,BAIDOA
7088,Kurtun,Bay,Baydhaba,43.12977,3.01994,3,BAIDOA
3472,Kayow,Bay,Baydhaba,43.36626,3.20076,3,BAIDOA
3449,Maadinlay,Bay,Baydhaba,43.4453,3.29621,3,BAIDOA
