OBJECTID,SETTLEMENT,REG_NAME,DIST_NAME,tribe_level,percent,Source,Confidence,Tribe_name,,,
4683,Quracda-haanoy,Gedo,Luuq,1,100%,,,Rahanweyn,,,
6355,Qotiiley,Gedo,Baardheere,1,100%,,,Rahanweyn,,,
3669,Boonka,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10108,Jameeca,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
3729,Wariiri,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3927,Abuurow,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10427,Rebooy,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10363,Kiyaana,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
8771,Galooley,Shabelle Hoose,Wanla Weyn,1,100%,,,Rahanweyn,,,
4228,Barkadle,Bakool,Xudur,1,100%,,,Rahanweyn,,,
6403,Qasaalow,Gedo,Baardheere,1,100%,,,Rahanweyn,,,
3522,Doweelow,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4608,Dhufees,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
10153,Reebay,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10349,Bara-buule,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10650,Samakay gadudi,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10142,Yaaq,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10479,Kaysiney,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3751,Qahira wiin,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3897,Dadarow/gawan,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
7077,Wiiqaad,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3608,Bagdaad,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
6914,Soomow,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3755,Weda hir,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4169,Shida were,Bakool,Xudur,1,100%,,,Rahanweyn,,,
10436,Kurkuri,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10337,Araay,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10603,Haaf,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
1373,Galoole,Woqooyi Galbeed,Hargeysa,1,100%,,,Rahanweyn,,,
3473,Kulan,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
2578,Doonka,Hiraan,Belet Weyne,1,100%,,,Rahanweyn,,,
4144,Doora-weri,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4647,Haad fuul,Gedo,Doolow,1,100%,,,Rahanweyn,,,
4042,Buulo iri,Bakool,Xudur,1,100%,,,Rahanweyn,,,
3725,Waney,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10379,Baale,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
8072,Tugaarey,Shabelle Hoose,Wanla Weyn,1,100%,,,Rahanweyn,,,
3925,Bekel shele,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
8232,Dacarta,Shabelle Hoose,Wanla Weyn,1,100%,,,Rahanweyn,,,
3628,Busley,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4389,Walaq,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4509,Salahlo,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
10616,Jameecada/boholay,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4383,Battery,Gedo,Luuq,1,100%,,,Rahanweyn,,,
6468,Korey,Gedo,Baardheere,1,100%,,,Rahanweyn,,,
3976,Toos-weyne,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10308,Ban -buraale,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10256,Toor-toorow,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
9539,Jeelow,Shabelle Hoose,Marka,1,100%,,,Rahanweyn,,,
3850,Goodalow,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4374,Buulo shaabey,Gedo,Luuq,1,100%,,,Rahanweyn,,,
3768,Buulo daleel,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3924,Biyi-guur,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10629,Koronkorey /ashagow,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4450,Quraclle,Bakool,Rab Dhuure,1,100%,,,Rahanweyn,,,
10541,Wariishi/madi-wiini,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3542,Buulo budkeey,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4582,Carro case,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
4086,Oorey,Bakool,Xudur,1,100%,,,Rahanweyn,,,
10318,Keerow diiga,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10555,Orogdi,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4055,Asturow,Bakool,Xudur,1,100%,,,Rahanweyn,,,
6536,Jafey,Gedo,Baardheere,1,100%,,,Rahanweyn,,,
3828,Miiri,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10300,Salmisga,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4161,Aloondilow/dadaraadi,Bakool,Xudur,1,100%,,,Rahanweyn,,,
10053,Labeey,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4370,Mad ibrahim/mad ibraan,Gedo,Luuq,1,100%,,,Rahanweyn,,,
6368,Buulo gaduud,Gedo,Baardheere,1,100%,,,Rahanweyn,,,
10433,Asalin yarey,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4590,Daqarrey,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
4381,Garow,Gedo,Luuq,1,100%,,,Rahanweyn,,,
6261,Laama looshi,Juba Dhexe,Saakow,1,100%,,,Rahanweyn,,,
4092,Mora garas,Bakool,Xudur,1,100%,,,Rahanweyn,,,
4168,Huddur gaddud/sigaloow,Bakool,Xudur,1,100%,,,Rahanweyn,,,
3556,Caasho gaabo hubeereed,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4176,Gaabaney,Bakool,Xudur,1,100%,,,Rahanweyn,,,
3919,Sariirta,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10344,Dudumiya,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4053,Jilibow yerow,Bakool,Xudur,1,100%,,,Rahanweyn,,,
4032,Abal,Bakool,Xudur,1,100%,,,Rahanweyn,,,
4051,Qaramey,Bakool,Xudur,1,100%,,,Rahanweyn,,,
3829,Dheg-dheglolle,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3757,Goof -galool,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10310,Korow 2aad,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
6424,Afgooye,Gedo,Baardheere,1,100%,,,Rahanweyn,,,
3484,Kobon kaw kaw,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3659,Aw-shiine,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
6968,Kud-koble,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4586,Geelaq,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
6836,Roobay hule,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3582,Buulo caliyow mad xasanow,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10501,Koorow,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4550,Gubadhiyan,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
10634,Dhaaysi-gubidi,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4328,Moosan,Bakool,Rab Dhuure,1,100%,,,Rahanweyn,,,
6167,Umbave humbawe,Juba Dhexe,Saakow,1,100%,,,Rahanweyn,,,
4179,Dhiil,Bakool,Xudur,1,100%,,,Rahanweyn,,,
7050,Buulo-fur,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4447,Dhuurey,Bakool,Rab Dhuure,1,100%,,,Rahanweyn,,,
6251,Gasaaraley,Juba Dhexe,Saakow,1,100%,,,Rahanweyn,,,
8552,Doonka,Shabelle Hoose,Afgooye,1,100%,,,Rahanweyn,,,
3714,Qarimey,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4021,War aw baarow/madoha,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3464,Wareeg,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10426,Liimaale,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
6877,Benlow yare,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4177,Booran/gomrey,Bakool,Xudur,1,100%,,,Rahanweyn,,,
2039,Sarmaan,Bari,Bandarbeyla,1,100%,,,Rahanweyn,,,
3848,Qurunlow-asharaaf,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
7032,Raxiimo,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
7101,Laan garas/harere,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3489,Weley,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
6640,Hagar buule,Gedo,Baardheere,1,100%,,,Rahanweyn,,,
3456,Bakala,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
7069,Duurow,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10383,Galoole,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4454,War-riibey,Bakool,Rab Dhuure,1,100%,,,Rahanweyn,,,
4226,Oolontoloow,Bakool,Xudur,1,100%,,,Rahanweyn,,,
3577,Iri-werka,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4085,Bilile,Bakool,Xudur,1,100%,,,Rahanweyn,,,
4421,Tabarow,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10273,Korow shiida,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4083,Bal maade,Bakool,Xudur,1,100%,,,Rahanweyn,,,
3663,Shaambur,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
6652,Korow,Bay,Diinsoor,1,100%,,,Rahanweyn,,,
3867,Buulo-yuusuf,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10601,Golli,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10484,Borame,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10193,Madhawey,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
6694,Balan baal,Gedo,Ceel Waaq,1,100%,,,Rahanweyn,,,
4517,Gaddoondhowe,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
10644,Qurinli,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10139,Gowan,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
9832,Gomorey,Shabelle Hoose,Qoryooley,1,100%,,,Rahanweyn,,,
4111,Number four,Bakool,Xudur,1,100%,,,Rahanweyn,,,
3713,Jeelow,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3690,Beledul-aamin,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3694,Dhariiqo,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3452,Buulo-gaduud 1,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10670,Jinaay / isnaarka,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4561,Gaddoondhowe,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
6856,Budada,Gedo,Ceel Waaq,1,100%,,,Rahanweyn,,,
9839,Buulo-jadiid,Shabelle Hoose,Qoryooley,1,100%,,,Rahanweyn,,,
3615,Wegeli,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4416,Qalamow,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10113,Mansur,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10408,Baasmale,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
3677,Geldda,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3698,Galoolle,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
7103,Madiini/mad sheegow,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
6714,Buulo gaduud,Bay,Diinsoor,1,100%,,,Rahanweyn,,,
6194,Soomow,Juba Dhexe,Saakow,1,100%,,,Rahanweyn,,,
3898,Lafa,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10416,Rooble,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
3900,Gubti,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4162,Diini/morodir/,Bakool,Xudur,1,100%,,,Rahanweyn,,,
7087,Habar-dooy,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10067,Xassanow katite/daroy,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10394,Rowli,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4035,Min dhoobi,Bakool,Xudur,1,100%,,,Rahanweyn,,,
4227,Eynadow,Bakool,Xudur,1,100%,,,Rahanweyn,,,
10483,Mar marka,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10329,Idaadlow,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
6591,Hureyna,Gedo,Baardheere,1,100%,,,Rahanweyn,,,
6875,Mad macalin,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10122,Leeshi/sodoori,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4600,Cag wilif,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
4046,Hasan suubow,Bakool,Xudur,1,100%,,,Rahanweyn,,,
6833,Buulo xussen mad iiman,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3840,Korow-rooge,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10518,Buulo xabiibo,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10316,Galool oonle,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10621,Ligey /daanjeri,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10127,Han farow,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10357,Shiidlow (afar shiidow),Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4071,Moro yuble,Bakool,Xudur,1,100%,,,Rahanweyn,,,
4234,Rer aw hussenow,Bakool,Xudur,1,100%,,,Rahanweyn,,,
4059,Korkor / eel big,Bakool,Xudur,1,100%,,,Rahanweyn,,,
3983,Buulo-galoole/bogon gooy,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
7020,Eldhun,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10639,Buulo-jadiid,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
6888,Buulo gumur,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
6611,Mardha,Gedo,Baardheere,1,100%,,,Rahanweyn,,,
10599,Dugsiilow,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3491,Doonka,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3642,Aduble-guure,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4572,Haartacad,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
4571,Tuulo ciid,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
10464,Galool-tuure,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10401,Caliyow maadow,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10267,Galool yere,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10197,Dooyuruk,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4426,Gurdaale,Bakool,Rab Dhuure,1,100%,,,Rahanweyn,,,
4324,War-wiin kamiisle,Bakool,Rab Dhuure,1,100%,,,Rahanweyn,,,
10612,Lowi-buul,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4576,Quracdheere,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
10530,Casha birkan,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10075,Adaanow,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4093,Tijeegta,Bakool,Xudur,1,100%,,,Rahanweyn,,,
4087,Ered,Bakool,Xudur,1,100%,,,Rahanweyn,,,
6844,Buulo gaasey,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
7051,Shantarale,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10673,Gadudeyti/awshibeel,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10279,Maakay yeele,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
8320,Busley,Shabelle Hoose,Wanla Weyn,1,100%,,,Rahanweyn,,,
3781,Faajar,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4579,Bakhtiley,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
4617,Likooley,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
10628,Tuugay,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
8655,Tugaarey,Shabelle Hoose,Wanla Weyn,1,100%,,,Rahanweyn,,,
6711,Helo'ari,Gedo,Baardheere,1,100%,,,Rahanweyn,,,
3481,Galol,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
6922,Kolowsha,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3933,Boonyare,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3929,Buulo fuurka,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10123,Galooley,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
6528,Beer gawaan,Gedo,Ceel Waaq,1,100%,,,Rahanweyn,,,
9504,Garasley,Shabelle Hoose,Kurtunwaarey,1,100%,,,Rahanweyn,,,
6264,Qotey,Juba Dhexe,Saakow,1,100%,,,Rahanweyn,,,
4417,Busul,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4640,Kulmis,Gedo,Luuq,1,100%,,,Rahanweyn,,,
4240,Doon orsi/godli,Bakool,Xudur,1,100%,,,Rahanweyn,,,
3503,Sebedow(awmumin),Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3430,Afar irdood,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3803,Neebsoy,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10233,Oodin,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10333,Dhiigdar,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10367,Raydaba,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
3857,Buulo gaduud,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
7010,Hayaado,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10510,Dhanfarur/shiidalow,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4379,Hinshilow,Gedo,Luuq,1,100%,,,Rahanweyn,,,
4411,War garas,Bakool,Rab Dhuure,1,100%,,,Rahanweyn,,,
4439,War mad cabdi,Bakool,Rab Dhuure,1,100%,,,Rahanweyn,,,
6554,Buulo asharaaf,Gedo,Baardheere,1,100%,,,Rahanweyn,,,
6981,Tarash,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3660,Qondho,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4604,El-ma'an,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
10586,Dhal -badane,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4163,Moro fuur,Bakool,Xudur,1,100%,,,Rahanweyn,,,
4094,Bibiyow,Bakool,Xudur,1,100%,,,Rahanweyn,,,
4066,Yabyab,Bakool,Xudur,1,100%,,,Rahanweyn,,,
3442,Goomaale,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3507,War xussen,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4578,Farahjelow/sharmaddaq,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
10470,Miskiroon,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10272,Cabdalla shaaban,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10341,Kalaq,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4060,Buulo mumin,Bakool,Xudur,1,100%,,,Rahanweyn,,,
4181,Ideed tuuri,Bakool,Xudur,1,100%,,,Rahanweyn,,,
3727,Bullo bilan (barow),Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3993,Dholool/kormari,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
6696,Buulo colow,Gedo,Baardheere,1,100%,,,Rahanweyn,,,
6452,Beyle / cabdi ladhiif,Gedo,Baardheere,1,100%,,,Rahanweyn,,,
3992,Tuubo/lowi-nasro,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3435,Buulo tuweer,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10140,Buulo bacaad,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
6572,Bakal,Gedo,Ceel Waaq,1,100%,,,Rahanweyn,,,
3780,Adoomow,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3775,Bowka,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
6881,Ibrahim yarow burow,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4674,Wariiriyaale,Gedo,Luuq,1,100%,,,Rahanweyn,,,
3837,Bur- rorin,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
7089,Buulo-asharaaf,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3873,Salbuuy,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
6847,Roobey awsoomow/wadajir,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3849,Qeydari,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10133,Bulul yare,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4471,Haluul,Gedo,Garbahaarey,1,100%,,,Rahanweyn,,,
2563,Goley,Hiraan,Belet Weyne,1,100%,,,Rahanweyn,,,
4414,Mushka,Bakool,Rab Dhuure,1,100%,,,Rahanweyn,,,
7033,Buulo xuseen,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10202,Farale,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10137,Buulo-guluf,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10672,Gomorey,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
3752,Mooro buus,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4412,Haran bariyoow,Bakool,Rab Dhuure,1,100%,,,Rahanweyn,,,
4056,Rakaale,Bakool,Xudur,1,100%,,,Rahanweyn,,,
4031,Bana,Bakool,Xudur,1,100%,,,Rahanweyn,,,
4232,Barsi,Bakool,Xudur,1,100%,,,Rahanweyn,,,
3470,Ruqoole,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
7037,Mankar/oodin,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4668,Lafaale/tuulo-shariif,Gedo,Luuq,1,100%,,,Rahanweyn,,,
4048,Bisigle,Bakool,Xudur,1,100%,,,Rahanweyn,,,
10429,Moroodi -gaali,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3771,Qurunlow reer dumal,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3936,Gubi,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3561,Buulo galoole,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4581,Lebi raar,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
10640,Galooshi,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4425,Sheekh cabdalla/mal-mal,Bakool,Rab Dhuure,1,100%,,,Rahanweyn,,,
6245,Guumarey,Juba Dhexe,Saakow,1,100%,,,Rahanweyn,,,
4069,Jilibow wiinow,Bakool,Xudur,1,100%,,,Rahanweyn,,,
4128,Buulo dhurshen,Bakool,Xudur,1,100%,,,Rahanweyn,,,
6404,Shiid kuus,Gedo,Baardheere,1,100%,,,Rahanweyn,,,
3583,Ay-ingoodi,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
7066,Cusboole,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10328,Igeysi,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10254,Abaawle (2),Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4026,Eel hej,Bakool,Xudur,1,100%,,,Rahanweyn,,,
6990,Horgobay.,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3429,Buulo mogaw,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4613,Tuulo celdhere,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
10632,Mitaalamin,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
6732,Buro burdhesa,Gedo,Ceel Waaq,1,100%,,,Rahanweyn,,,
4119,Dhaydhay,Bakool,Xudur,1,100%,,,Rahanweyn,,,
7609,Tawakal,Shabelle Hoose,Afgooye,1,100%,,,Rahanweyn,,,
3937,Bakalle,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4132,Karaaway,Bakool,Xudur,1,100%,,,Rahanweyn,,,
3764,Buulo-eeylee/buulo jadiid,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4536,Tuulo hagi yosof/ceeldere,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
2311,Raydable,Nugaal,Burtinle,1,100%,,,Rahanweyn,,,
4423,War faash,Bakool,Rab Dhuure,1,100%,,,Rahanweyn,,,
4122,Jiira-gaaba,Bakool,Xudur,1,100%,,,Rahanweyn,,,
10520,Kaaysiney,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
6758,Majiidi,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10174,Cadey kuudka,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10443,Warfa,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10154,Habedow,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
9919,Garas-buule/adabli-oomin,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4456,Imilow,Bakool,Rab Dhuure,1,100%,,,Rahanweyn,,,
4068,Tijeeg buul,Bakool,Xudur,1,100%,,,Rahanweyn,,,
3565,Owdheerow,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3740,Tagaal,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3545,May-qonsati,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3930,Buulo gadud,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3428,Buulo gurbo,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
10175,Ir werk / buulo jadiid,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10554,Qadiidli-yarey,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10222,Aliyow-geele,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10206,Lowiiqa,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
4357,Sarmaanjab,Gedo,Luuq,1,100%,,,Rahanweyn,,,
4427,War mad maalin,Bakool,Rab Dhuure,1,100%,,,Rahanweyn,,,
3784,Olda,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
3465,Irtoole,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
6880,Aliyow abukar,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
4523,Quracda/tooblow,Gedo,Belet Xaawo,1,100%,,,Rahanweyn,,,
10238,Godka -aw-iidow,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10117,Weel-lawi,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
10263,Abaawle (1),Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
6217,Daggaras,Juba Dhexe,Saakow,1,100%,,,Rahanweyn,,,
3770,Webiyow,Bay,Baydhaba,1,100%,,,Rahanweyn,,,
6332,Lowi-gaduud,Bay,Buur Hakaba,1,100%,,,Rahanweyn,,,
